state,metropolitan_nonmetropolitan,county,violent_crime,murder_and_nonnegligent_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,year
TEXAS,Nonmetropolitan County,Presidio,0,0,0,0,0,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Rains,2,0,0,0,2,18,5,8,5,0,2024
TEXAS,Nonmetropolitan County,Reagan,3,0,0,0,3,37,2,32,3,0,2024
TEXAS,Nonmetropolitan County,Real,7,0,1,0,6,24,7,16,1,0,2024
TEXAS,Nonmetropolitan County,Red River,20,0,1,0,19,60,12,40,8,2,2024
TEXAS,Nonmetropolitan County,Reeves,12,0,1,0,11,196,17,149,30,0,2024
TEXAS,Nonmetropolitan County,Refugio,5,0,1,0,4,22,4,6,12,0,2024
TEXAS,Nonmetropolitan County,Roberts,0,0,0,0,0,2,2,0,0,0,2024
TEXAS,Nonmetropolitan County,Runnels,2,0,0,0,2,16,11,5,0,0,2024
TEXAS,Nonmetropolitan County,Sabine,16,1,3,0,12,44,16,24,4,2,2024
TEXAS,Nonmetropolitan County,San Augustine,10,1,2,0,7,29,12,11,6,0,2024
TEXAS,Nonmetropolitan County,Schleicher,1,0,0,0,1,12,4,8,0,0,2024
TEXAS,Nonmetropolitan County,Scurry,7,0,3,0,4,23,4,17,2,1,2024
TEXAS,Nonmetropolitan County,Shackelford,6,2,0,1,3,7,1,5,1,0,2024
TEXAS,Nonmetropolitan County,Shelby,19,0,2,0,17,96,41,48,7,1,2024
TEXAS,Nonmetropolitan County,Somervell,3,0,1,0,2,52,16,33,3,1,2024
TEXAS,Nonmetropolitan County,Starr,136,5,22,5,104,227,71,122,34,9,2024
TEXAS,Nonmetropolitan County,Stephens,5,0,2,0,3,21,7,13,1,0,2024
TEXAS,Nonmetropolitan County,Sterling,1,0,0,0,1,2,1,0,1,0,2024
TEXAS,Nonmetropolitan County,Stonewall,1,0,0,0,1,4,2,2,0,0,2024
TEXAS,Nonmetropolitan County,Sutton,0,0,0,0,0,2,0,1,1,0,2024
TEXAS,Nonmetropolitan County,Swisher,0,0,0,0,0,6,1,4,1,0,2024
TEXAS,Nonmetropolitan County,Terrell,0,0,0,0,0,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Terry,0,0,0,0,0,16,4,12,0,0,2024
TEXAS,Nonmetropolitan County,Titus,17,0,0,1,16,71,22,46,3,1,2024
TEXAS,Nonmetropolitan County,Trinity,13,0,1,0,12,60,15,27,18,2,2024
TEXAS,Nonmetropolitan County,Tyler,8,1,1,0,6,55,19,24,12,0,2024
TEXAS,Nonmetropolitan County,Uvalde,17,0,2,0,15,34,8,24,2,0,2024
TEXAS,Nonmetropolitan County,Val Verde,61,0,15,0,46,78,16,52,10,1,2024
TEXAS,Nonmetropolitan County,Van Zandt,66,1,13,4,48,156,66,83,7,1,2024
TEXAS,Nonmetropolitan County,Walker,29,1,1,1,26,227,56,139,32,3,2024
TEXAS,Nonmetropolitan County,Ward,17,0,4,1,12,130,14,99,17,1,2024
TEXAS,Nonmetropolitan County,Washington,32,0,2,1,29,84,15,60,9,2,2024
TEXAS,Nonmetropolitan County,Wharton,46,0,11,1,34,175,37,124,14,4,2024
TEXAS,Nonmetropolitan County,Wheeler,10,0,4,0,6,12,1,5,6,0,2024
TEXAS,Nonmetropolitan County,Wilbarger,1,0,0,0,1,57,8,10,39,1,2024
TEXAS,Nonmetropolitan County,Willacy,22,0,2,0,20,50,19,22,9,2,2024
TEXAS,Nonmetropolitan County,Winkler,3,0,0,0,3,57,11,32,14,0,2024
TEXAS,Nonmetropolitan County,Wood,31,0,10,2,19,171,64,83,24,0,2024
TEXAS,Nonmetropolitan County,Yoakum,12,0,1,0,11,39,4,26,9,0,2024
TEXAS,Nonmetropolitan County,Young,4,0,0,0,4,0,0,0,0,0,2024
TEXAS,Nonmetropolitan County,Zapata,13,0,0,0,13,60,22,38,0,0,2024
TEXAS,Nonmetropolitan County,Zavala,9,0,2,0,7,24,9,10,5,0,2024
UTAH,Metropolitan County,Cache,49,1,14,1,33,174,27,136,11,1,2024
UTAH,Metropolitan County,Davis,18,0,9,1,8,108,14,75,19,4,2024
UTAH,Metropolitan County,Tooele,76,1,20,2,53,217,19,184,14,12,2024
UTAH,Metropolitan County,Utah,87,0,26,2,59,208,22,164,22,0,2024
UTAH,Metropolitan County,Washington,26,0,6,2,18,83,12,54,17,1,2024
UTAH,Metropolitan County,Weber,78,4,26,6,42,541,95,394,52,1,2024
UTAH,Nonmetropolitan County,Beaver,12,0,6,0,6,52,5,33,14,0,2024
UTAH,Nonmetropolitan County,Box Elder,12,0,7,0,5,97,17,75,5,4,2024
UTAH,Nonmetropolitan County,Carbon,26,0,4,0,22,32,5,22,5,0,2024
UTAH,Nonmetropolitan County,Duchesne,38,0,10,2,26,140,31,87,22,4,2024
UTAH,Nonmetropolitan County,Emery,10,0,1,0,9,80,9,65,6,0,2024
UTAH,Nonmetropolitan County,Garfield,5,0,1,0,4,45,4,40,1,0,2024
UTAH,Nonmetropolitan County,Grand,15,0,2,0,13,26,4,18,4,0,2024
UTAH,Nonmetropolitan County,Iron,24,1,9,1,13,78,27,42,9,0,2024
UTAH,Nonmetropolitan County,Kane,5,0,0,0,5,23,5,15,3,0,2024
UTAH,Nonmetropolitan County,Millard,30,0,9,0,21,155,27,113,15,3,2024
UTAH,Nonmetropolitan County,Piute,0,0,0,0,0,2,0,2,0,0,2024
UTAH,Nonmetropolitan County,Rich,1,0,1,0,0,6,0,5,1,0,2024
UTAH,Nonmetropolitan County,Sanpete,25,0,21,0,4,51,4,38,9,1,2024
UTAH,Nonmetropolitan County,Sevier,6,0,1,0,5,41,14,21,6,1,2024
UTAH,Nonmetropolitan County,Summit,74,1,42,0,31,274,14,239,21,3,2024
UTAH,Nonmetropolitan County,Uintah,36,0,8,1,27,95,12,67,16,1,2024
UTAH,Nonmetropolitan County,Wasatch,26,1,3,1,21,92,7,75,10,0,2024
VERMONT,Metropolitan County,Chittenden,0,0,0,0,0,338,0,338,0,0,2024
VERMONT,Metropolitan County,Franklin,7,0,0,2,5,91,13,77,1,1,2024
VERMONT,Metropolitan County,Grand Isle,3,0,0,0,3,5,1,4,0,1,2024
VERMONT,Nonmetropolitan County,Addison,0,0,0,0,0,3,0,3,0,0,2024
VERMONT,Nonmetropolitan County,Bennington,6,0,0,0,6,14,2,12,0,1,2024
VERMONT,Nonmetropolitan County,Caledonia,1,0,0,0,1,0,0,0,0,0,2024
VERMONT,Nonmetropolitan County,Essex,0,0,0,0,0,0,0,0,0,0,2024
VERMONT,Nonmetropolitan County,Lamoille,7,0,1,0,6,35,9,26,0,0,2024
VERMONT,Nonmetropolitan County,Orange,0,0,0,0,0,0,0,0,0,0,2024
VERMONT,Nonmetropolitan County,Orleans,4,0,1,0,3,39,7,31,1,0,2024
VERMONT,Nonmetropolitan County,Rutland,3,0,0,0,3,26,0,26,0,0,2024
VERMONT,Nonmetropolitan County,Washington,0,0,0,0,0,0,0,0,0,0,2024
VERMONT,Nonmetropolitan County,Windham,3,0,2,0,1,19,2,14,3,0,2024
VERMONT,Nonmetropolitan County,Windsor,1,0,1,0,0,4,1,3,0,0,2024
VIRGINIA,Metropolitan County,Albemarle County Police Department,122,2,32,15,73,1528,72,1340,116,9,2024
VIRGINIA,Metropolitan County,Amelia,26,1,3,1,21,75,2,56,17,0,2024
VIRGINIA,Metropolitan County,Amherst,69,0,14,0,55,294,11,238,45,5,2024
VIRGINIA,Metropolitan County,Appomattox,22,0,0,0,22,87,6,81,0,1,2024
VIRGINIA,Metropolitan County,Arlington County Police Department,736,1,59,282,394,4979,210,4350,419,4,2024
VIRGINIA,Metropolitan County,Augusta,88,0,32,3,53,544,92,399,53,5,2024
VIRGINIA,Metropolitan County,Bedford,91,0,23,1,67,374,72,257,45,5,2024
VIRGINIA,Metropolitan County,Botetourt,43,1,12,0,30,221,23,180,18,1,2024
VIRGINIA,Metropolitan County,Campbell,61,0,9,3,49,488,52,376,60,6,2024
VIRGINIA,Metropolitan County,Charles City,14,0,4,0,10,23,2,21,0,1,2024
VIRGINIA,Metropolitan County,Chesterfield County Police Department,638,12,82,83,461,5478,477,4439,562,22,2024
VIRGINIA,Metropolitan County,Clarke,9,0,4,1,4,57,22,31,4,0,2024
VIRGINIA,Metropolitan County,Craig,1,0,1,0,0,28,4,23,1,0,2024
VIRGINIA,Metropolitan County,Culpeper,16,0,1,0,15,108,6,84,18,1,2024
VIRGINIA,Metropolitan County,Dinwiddie,81,0,2,2,77,237,40,179,18,1,2024
VIRGINIA,Metropolitan County,Fairfax County Police Department,1079,15,142,399,523,16386,479,14678,1229,8,2024
VIRGINIA,Metropolitan County,Fauquier,43,0,15,1,27,221,18,187,16,0,2024
VIRGINIA,Metropolitan County,Floyd,8,0,0,0,8,47,10,28,9,0,2024
VIRGINIA,Metropolitan County,Fluvanna,26,0,10,0,16,131,19,103,9,1,2024
VIRGINIA,Metropolitan County,Franklin,70,1,16,2,51,345,92,217,36,1,2024
VIRGINIA,Metropolitan County,Frederick,70,1,23,3,43,883,54,768,61,1,2024
VIRGINIA,Metropolitan County,Giles,12,0,4,0,8,82,14,57,11,1,2024
VIRGINIA,Metropolitan County,Gloucester,26,0,5,1,20,408,18,358,32,2,2024
VIRGINIA,Metropolitan County,Goochland,28,0,3,1,24,135,6,115,14,2,2024
VIRGINIA,Metropolitan County,Greene,13,0,4,0,9,215,21,167,27,0,2024
VIRGINIA,Metropolitan County,Hanover,185,1,15,4,165,824,38,757,29,4,2024
VIRGINIA,Metropolitan County,Henrico County Police Department,574,20,38,86,430,6839,359,5979,501,33,2024
VIRGINIA,Metropolitan County,Isle of Wight,45,0,0,2,43,166,13,136,17,0,2024
VIRGINIA,Metropolitan County,James City County Police Department,108,0,31,13,64,750,49,669,32,2,2024
VIRGINIA,Metropolitan County,King and Queen,10,0,5,0,5,30,8,21,1,0,2024
VIRGINIA,Metropolitan County,King William,23,1,2,0,20,63,5,53,5,2,2024
VIRGINIA,Metropolitan County,Loudoun,297,5,73,32,187,2327,76,2038,213,31,2024
VIRGINIA,Metropolitan County,Mathews,9,1,1,0,7,65,10,43,12,0,2024
VIRGINIA,Metropolitan County,Montgomery,56,0,16,3,37,192,28,142,22,3,2024
VIRGINIA,Metropolitan County,Nelson,22,0,3,0,19,146,29,107,10,1,2024
VIRGINIA,Metropolitan County,New Kent,44,0,1,0,43,155,5,144,6,0,2024
VIRGINIA,Metropolitan County,Powhatan,41,0,7,0,34,174,10,159,5,0,2024
VIRGINIA,Metropolitan County,Prince George County Police Department,138,0,17,8,113,353,29,276,48,2,2024
VIRGINIA,Metropolitan County,Prince William County Police Department,1234,22,95,221,896,7134,368,5832,934,21,2024
VIRGINIA,Metropolitan County,Pulaski,43,1,19,2,21,339,40,271,28,1,2024
VIRGINIA,Metropolitan County,Rappahannock,10,0,1,0,9,22,1,21,0,0,2024
VIRGINIA,Metropolitan County,Roanoke County Police Department,185,3,35,9,138,989,72,861,56,2,2024
VIRGINIA,Metropolitan County,Rockingham,57,0,23,1,33,260,50,202,8,2,2024
VIRGINIA,Metropolitan County,Scott,36,2,6,1,27,256,40,191,25,4,2024
VIRGINIA,Metropolitan County,Spotsylvania,344,5,40,26,273,889,54,739,96,2,2024
VIRGINIA,Metropolitan County,Stafford,375,1,61,29,284,1275,99,1084,92,9,2024
VIRGINIA,Metropolitan County,Surry,4,0,4,0,0,39,5,23,11,0,2024
VIRGINIA,Metropolitan County,Sussex,25,1,3,2,19,102,13,82,7,0,2024
VIRGINIA,Metropolitan County,Warren,36,0,8,0,28,200,8,173,19,1,2024
VIRGINIA,Metropolitan County,Washington,53,1,20,1,31,467,63,361,43,0,2024
VIRGINIA,Metropolitan County,York,134,1,12,9,112,937,68,844,25,4,2024
VIRGINIA,Nonmetropolitan County,Accomack,44,4,4,4,32,232,29,184,19,0,2024
VIRGINIA,Nonmetropolitan County,Alleghany,32,0,5,0,27,71,13,55,3,2,2024
VIRGINIA,Nonmetropolitan County,Bath,5,0,0,0,5,11,0,10,1,0,2024
VIRGINIA,Nonmetropolitan County,Bland,9,0,0,0,9,26,6,17,3,0,2024
VIRGINIA,Nonmetropolitan County,Brunswick,21,0,2,1,18,92,22,62,8,0,2024
VIRGINIA,Nonmetropolitan County,Buchanan,24,0,14,2,8,196,27,147,22,3,2024
VIRGINIA,Nonmetropolitan County,Buckingham,32,0,7,0,25,145,13,110,22,0,2024
VIRGINIA,Nonmetropolitan County,Caroline,62,2,5,1,54,220,35,182,3,2,2024
VIRGINIA,Nonmetropolitan County,Carroll,28,1,12,0,15,160,21,127,12,1,2024
VIRGINIA,Nonmetropolitan County,Charlotte,8,0,7,1,0,67,11,45,11,0,2024
VIRGINIA,Nonmetropolitan County,Cumberland,10,0,1,0,9,26,3,20,3,0,2024
VIRGINIA,Nonmetropolitan County,Dickenson,9,0,1,1,7,29,8,18,3,0,2024
VIRGINIA,Nonmetropolitan County,Essex,16,0,1,1,14,48,6,35,7,0,2024
VIRGINIA,Nonmetropolitan County,Grayson,16,0,7,0,9,95,3,79,13,3,2024
VIRGINIA,Nonmetropolitan County,Greensville,19,3,4,0,12,68,14,44,10,0,2024
VIRGINIA,Nonmetropolitan County,Halifax,27,1,4,0,22,169,46,106,17,3,2024
VIRGINIA,Nonmetropolitan County,Henry,97,1,18,6,72,573,86,432,55,3,2024
VIRGINIA,Nonmetropolitan County,Highland,1,0,0,0,1,17,1,13,3,0,2024
VIRGINIA,Nonmetropolitan County,King George,37,1,6,6,24,244,19,208,17,0,2024
VIRGINIA,Nonmetropolitan County,Lancaster,35,0,5,0,30,51,8,38,5,0,2024
VIRGINIA,Nonmetropolitan County,Lee,30,1,3,0,26,212,38,164,10,2,2024
VIRGINIA,Nonmetropolitan County,Louisa,27,0,9,1,17,272,16,222,34,2,2024
VIRGINIA,Nonmetropolitan County,Lunenburg,13,0,2,0,11,32,4,23,5,1,2024
VIRGINIA,Nonmetropolitan County,Madison,21,0,10,1,10,92,5,77,10,2,2024
VIRGINIA,Nonmetropolitan County,Mecklenburg,43,3,5,1,34,113,26,72,15,2,2024
VIRGINIA,Nonmetropolitan County,Middlesex,12,0,4,0,8,92,9,73,10,0,2024
VIRGINIA,Nonmetropolitan County,Northampton,20,0,2,0,18,33,8,24,1,1,2024
VIRGINIA,Nonmetropolitan County,Northumberland,15,1,2,0,12,77,9,63,5,2,2024
VIRGINIA,Nonmetropolitan County,Nottoway,14,2,1,0,11,50,13,35,2,0,2024
VIRGINIA,Nonmetropolitan County,Orange,62,1,9,0,52,123,8,105,10,0,2024
VIRGINIA,Nonmetropolitan County,Page,18,0,7,0,11,75,13,49,13,2,2024
VIRGINIA,Nonmetropolitan County,Patrick,41,1,6,0,34,174,19,136,19,5,2024
VIRGINIA,Nonmetropolitan County,Pittsylvania,64,6,28,1,29,334,61,261,12,3,2024
VIRGINIA,Nonmetropolitan County,Prince Edward,36,1,10,1,24,88,11,72,5,1,2024
VIRGINIA,Nonmetropolitan County,Richmond,12,1,1,0,10,15,3,12,0,0,2024
VIRGINIA,Nonmetropolitan County,Rockbridge,39,0,3,0,36,196,23,158,15,1,2024
VIRGINIA,Nonmetropolitan County,Russell,61,2,16,0,43,152,26,107,19,5,2024
VIRGINIA,Nonmetropolitan County,Shenandoah,44,0,9,1,34,169,11,145,13,0,2024
VIRGINIA,Nonmetropolitan County,Smyth,24,0,8,0,16,113,12,86,15,4,2024
VIRGINIA,Nonmetropolitan County,Southampton,20,1,5,3,11,167,24,110,33,0,2024
VIRGINIA,Nonmetropolitan County,Tazewell,38,0,12,1,25,253,41,182,30,2,2024
VIRGINIA,Nonmetropolitan County,Westmoreland,20,0,3,0,17,63,10,49,4,2,2024
VIRGINIA,Nonmetropolitan County,Wise,43,0,4,0,39,171,22,121,28,1,2024
WASHINGTON,Metropolitan County,Asotin,10,0,3,1,6,74,13,54,7,0,2024
WASHINGTON,Metropolitan County,Benton,68,0,18,2,48,506,96,273,137,3,2024
WASHINGTON,Metropolitan County,Chelan,36,0,10,2,24,240,74,138,28,0,2024
WASHINGTON,Metropolitan County,Clark,345,4,76,40,225,2245,336,1487,422,9,2024
WASHINGTON,Metropolitan County,Cowlitz,56,3,21,7,25,250,68,131,51,3,2024
WASHINGTON,Metropolitan County,Douglas,19,1,1,0,17,177,51,92,34,0,2024
WASHINGTON,Metropolitan County,Franklin,46,1,8,1,36,141,23,86,32,5,2024
WASHINGTON,Metropolitan County,King,490,14,75,135,266,3374,567,1826,981,44,2024
WASHINGTON,Metropolitan County,Kitsap,489,4,98,38,349,2428,449,1687,292,19,2024
WASHINGTON,Metropolitan County,Pierce,1193,13,103,168,909,5826,996,3539,1291,34,2024
WASHINGTON,Metropolitan County,Skagit,121,5,15,9,92,501,133,299,69,2,2024
WASHINGTON,Metropolitan County,Skamania,7,0,0,0,7,87,20,59,8,0,2024
WASHINGTON,Metropolitan County,Snohomish,442,3,39,61,339,3243,696,1725,822,13,2024
WASHINGTON,Metropolitan County,Spokane,230,4,38,21,167,2272,466,1636,170,14,2024
WASHINGTON,Metropolitan County,Stevens,54,2,8,4,40,250,75,142,33,4,2024
WASHINGTON,Metropolitan County,Thurston,191,3,16,12,160,847,260,454,133,5,2024
WASHINGTON,Metropolitan County,Walla Walla,32,1,7,1,23,109,12,65,32,1,2024
WASHINGTON,Metropolitan County,Whatcom,113,0,30,2,81,494,154,292,48,6,2024
WASHINGTON,Metropolitan County,Yakima,162,10,19,13,120,1028,286,521,221,2,2024
WASHINGTON,Nonmetropolitan County,Clallam,74,0,13,7,54,358,77,248,33,0,2024
WASHINGTON,Nonmetropolitan County,Columbia,8,0,0,0,8,29,2,21,6,1,2024
WASHINGTON,Nonmetropolitan County,Garfield,44,0,0,0,44,30,7,22,1,0,2024
WASHINGTON,Nonmetropolitan County,Grant,109,2,15,5,87,687,150,426,111,5,2024
WASHINGTON,Nonmetropolitan County,Grays Harbor,56,1,18,4,33,209,96,88,25,6,2024
WASHINGTON,Nonmetropolitan County,Island,56,1,9,6,40,398,133,221,44,3,2024
WASHINGTON,Nonmetropolitan County,Jefferson,23,0,6,1,16,184,47,124,13,1,2024
WASHINGTON,Nonmetropolitan County,Kittitas,19,0,5,2,12,174,37,102,35,2,2024
WASHINGTON,Nonmetropolitan County,Lewis,93,2,18,3,70,371,138,183,50,7,2024
WASHINGTON,Nonmetropolitan County,Lincoln,14,0,12,0,2,84,23,48,13,0,2024
WASHINGTON,Nonmetropolitan County,Mason,133,1,8,10,114,593,165,348,80,0,2024
WASHINGTON,Nonmetropolitan County,Okanogan,39,2,2,3,32,268,88,137,43,2,2024
WASHINGTON,Nonmetropolitan County,Pacific,7,0,2,0,5,50,12,36,2,0,2024
WASHINGTON,Nonmetropolitan County,Pend Oreille,12,0,1,0,11,144,48,80,16,1,2024
WASHINGTON,Nonmetropolitan County,San Juan,6,0,0,0,6,102,20,77,5,0,2024
WASHINGTON,Nonmetropolitan County,Whitman,3,0,1,0,2,36,15,18,3,1,2024
WEST VIRGINIA,Metropolitan County,Berkeley,112,8,23,7,74,234,31,196,7,2,2024
WEST VIRGINIA,Metropolitan County,Cabell,52,2,10,4,36,483,77,380,26,4,2024
WEST VIRGINIA,Metropolitan County,Fayette,41,1,12,1,27,184,64,106,14,2,2024
WEST VIRGINIA,Metropolitan County,Jefferson,16,1,5,2,8,178,19,142,17,1,2024
WEST VIRGINIA,Metropolitan County,Kanawha,273,6,33,3,231,982,236,596,150,19,2024
WEST VIRGINIA,Metropolitan County,Marshall,7,0,3,0,4,28,7,18,3,0,2024
WEST VIRGINIA,Metropolitan County,Monongalia,47,2,9,3,33,238,14,213,11,1,2024
WEST VIRGINIA,Metropolitan County,Morgan,16,0,3,0,13,43,10,27,6,1,2024
WEST VIRGINIA,Metropolitan County,Ohio,44,0,3,1,40,146,32,110,4,0,2024
WEST VIRGINIA,Metropolitan County,Preston,7,3,0,0,4,40,1,33,6,0,2024
WEST VIRGINIA,Metropolitan County,Putnam,37,0,12,0,25,213,20,179,14,2,2024
WEST VIRGINIA,Metropolitan County,Raleigh,127,3,25,3,96,580,151,393,36,6,2024
WEST VIRGINIA,Metropolitan County,Wood,53,3,14,0,36,218,27,166,25,1,2024
WEST VIRGINIA,Nonmetropolitan County,Doddridge,16,1,0,0,15,39,11,22,6,0,2024
WEST VIRGINIA,Nonmetropolitan County,Gilmer,0,0,0,0,0,3,1,1,1,0,2024
WEST VIRGINIA,Nonmetropolitan County,Hardy,3,2,0,0,1,21,1,18,2,0,2024
WEST VIRGINIA,Nonmetropolitan County,Harrison,35,2,5,2,26,212,30,135,47,3,2024
WEST VIRGINIA,Nonmetropolitan County,Jackson,51,3,2,0,46,25,12,12,1,2,2024
WEST VIRGINIA,Nonmetropolitan County,Logan,20,0,2,0,18,4,0,4,0,2,2024
WEST VIRGINIA,Nonmetropolitan County,Marion,74,1,14,0,59,169,20,136,13,1,2024
WEST VIRGINIA,Nonmetropolitan County,Mason,10,0,2,0,8,50,10,39,1,3,2024
WEST VIRGINIA,Nonmetropolitan County,Mercer,79,4,14,2,59,343,65,221,57,5,2024
WEST VIRGINIA,Nonmetropolitan County,Mineral,19,1,4,0,14,62,12,43,7,0,2024
WEST VIRGINIA,Nonmetropolitan County,Monroe,1,0,0,0,1,8,3,5,0,0,2024
WEST VIRGINIA,Nonmetropolitan County,Nicholas,118,0,0,0,118,8,0,8,0,0,2024
WEST VIRGINIA,Nonmetropolitan County,Randolph,68,0,1,0,67,145,31,110,4,1,2024
WEST VIRGINIA,Nonmetropolitan County,Ritchie,4,3,0,0,1,30,11,19,0,0,2024
WEST VIRGINIA,Nonmetropolitan County,Roane,1,0,0,0,1,39,12,26,1,0,2024
WEST VIRGINIA,Nonmetropolitan County,Summers,2,0,0,0,2,23,7,12,4,0,2024
WEST VIRGINIA,Nonmetropolitan County,Upshur,5,0,2,0,3,0,0,0,0,0,2024
WEST VIRGINIA,Nonmetropolitan County,Wetzel,14,0,3,0,11,33,14,13,6,0,2024
WEST VIRGINIA,Nonmetropolitan County,Wyoming,34,0,0,0,34,17,1,13,3,0,2024
WISCONSIN,Metropolitan County,Brown,64,1,18,2,43,693,30,634,29,1,2024
WISCONSIN,Metropolitan County,Calumet,19,0,1,0,18,61,14,44,3,0,2024
WISCONSIN,Metropolitan County,Chippewa,52,0,19,1,32,124,23,90,11,2,2024
WISCONSIN,Metropolitan County,Columbia,43,0,5,0,38,140,16,113,11,2,2024
WISCONSIN,Metropolitan County,Dane,52,1,21,1,29,434,60,337,37,2,2024
WISCONSIN,Metropolitan County,Douglas,12,0,0,2,10,147,80,56,11,0,2024
WISCONSIN,Metropolitan County,Eau Claire,5,1,3,0,1,99,22,69,8,1,2024
WISCONSIN,Metropolitan County,Fond du Lac,18,0,10,0,8,76,5,58,13,0,2024
WISCONSIN,Metropolitan County,Green,2,0,2,0,0,47,3,42,2,0,2024
WISCONSIN,Metropolitan County,Iowa,18,0,3,0,15,19,1,15,3,0,2024
WISCONSIN,Metropolitan County,Kenosha,86,0,9,7,70,353,37,295,21,1,2024
WISCONSIN,Metropolitan County,Kewaunee,17,0,3,0,14,28,4,23,1,0,2024
WISCONSIN,Metropolitan County,La Crosse,6,0,2,0,4,103,25,71,7,0,2024
WISCONSIN,Metropolitan County,Marathon,84,6,15,1,62,193,31,153,9,2,2024
WISCONSIN,Metropolitan County,Milwaukee,157,5,8,25,119,149,7,107,35,3,2024
WISCONSIN,Metropolitan County,Oconto,20,0,7,2,11,135,26,86,23,2,2024
WISCONSIN,Metropolitan County,Outagamie,38,0,7,1,30,167,30,127,10,0,2024
WISCONSIN,Metropolitan County,Ozaukee,18,0,7,0,11,166,119,41,6,0,2024
WISCONSIN,Metropolitan County,Pierce,12,0,1,1,10,42,7,29,6,0,2024
WISCONSIN,Metropolitan County,Racine,38,0,11,0,27,109,11,89,9,0,2024
WISCONSIN,Metropolitan County,Rock,40,2,7,1,30,163,38,121,4,2,2024
WISCONSIN,Metropolitan County,Sheboygan,41,0,12,1,28,207,42,150,15,1,2024
WISCONSIN,Metropolitan County,Vernon,19,0,4,0,15,50,10,34,6,0,2024
WISCONSIN,Metropolitan County,Washington,24,1,9,0,14,116,16,91,9,1,2024
WISCONSIN,Metropolitan County,Waukesha,49,1,10,1,37,222,20,184,18,1,2024
WISCONSIN,Metropolitan County,Winnebago,26,3,4,1,18,101,31,61,9,0,2024
WISCONSIN,Nonmetropolitan County,Adams,49,2,10,0,37,64,11,51,2,0,2024
WISCONSIN,Nonmetropolitan County,Ashland,8,0,3,0,5,56,17,38,1,0,2024
WISCONSIN,Nonmetropolitan County,Barron,16,1,4,0,11,79,19,51,9,9,2024
WISCONSIN,Nonmetropolitan County,Bayfield,10,0,2,0,8,81,26,52,3,1,2024
WISCONSIN,Nonmetropolitan County,Buffalo,7,0,0,0,7,10,3,5,2,0,2024
WISCONSIN,Nonmetropolitan County,Burnett,33,1,6,2,24,183,62,111,10,2,2024
WISCONSIN,Nonmetropolitan County,Clark,32,0,8,1,23,88,27,50,11,1,2024
WISCONSIN,Nonmetropolitan County,Crawford,15,1,7,0,7,143,11,129,3,0,2024
WISCONSIN,Nonmetropolitan County,Dodge,45,2,10,0,33,78,10,61,7,1,2024
WISCONSIN,Nonmetropolitan County,Door,18,0,5,0,13,64,10,52,2,0,2024
WISCONSIN,Nonmetropolitan County,Forest,20,0,3,0,17,16,4,7,5,1,2024
WISCONSIN,Nonmetropolitan County,Grant,18,1,4,0,13,70,17,47,6,0,2024
WISCONSIN,Nonmetropolitan County,Green Lake,0,0,0,0,0,26,3,22,1,0,2024
WISCONSIN,Nonmetropolitan County,Jackson,13,0,4,0,9,112,18,81,13,0,2024
WISCONSIN,Nonmetropolitan County,Jefferson,14,0,2,0,12,130,15,106,9,0,2024
WISCONSIN,Nonmetropolitan County,Juneau,41,5,5,0,31,74,11,48,15,4,2024
WISCONSIN,Nonmetropolitan County,Lafayette,4,0,3,0,1,29,7,20,2,1,2024
WISCONSIN,Nonmetropolitan County,Langlade,4,0,1,0,3,40,7,32,1,1,2024
WISCONSIN,Nonmetropolitan County,Lincoln,30,0,5,3,22,53,7,38,8,0,2024
WISCONSIN,Nonmetropolitan County,Manitowoc,32,0,5,0,27,80,12,62,6,1,2024
WISCONSIN,Nonmetropolitan County,Marinette,38,1,16,0,21,104,20,82,2,1,2024
WISCONSIN,Nonmetropolitan County,Marquette,7,0,1,0,6,34,4,24,6,0,2024
WISCONSIN,Nonmetropolitan County,Menominee,3,0,3,0,0,7,4,3,0,1,2024
WISCONSIN,Nonmetropolitan County,Oneida,42,1,6,1,34,65,11,49,5,0,2024
WISCONSIN,Nonmetropolitan County,Pepin,2,0,0,0,2,10,3,6,1,0,2024
WISCONSIN,Nonmetropolitan County,Polk,49,2,7,1,39,103,40,55,8,3,2024
WISCONSIN,Nonmetropolitan County,Portage,46,0,9,0,37,76,17,53,6,2,2024
WISCONSIN,Nonmetropolitan County,Price,8,2,2,0,4,39,2,34,3,0,2024
WISCONSIN,Nonmetropolitan County,Richland,10,0,1,0,9,25,1,19,5,0,2024
WISCONSIN,Nonmetropolitan County,Rusk,20,1,6,0,13,38,7,26,5,0,2024
WISCONSIN,Nonmetropolitan County,Sauk,23,0,8,1,14,171,22,135,14,1,2024
WISCONSIN,Nonmetropolitan County,Sawyer,27,0,8,0,19,71,12,50,9,1,2024
WISCONSIN,Nonmetropolitan County,Shawano,29,0,9,0,20,170,33,119,18,1,2024
WISCONSIN,Nonmetropolitan County,Taylor,8,1,4,0,3,49,4,39,6,1,2024
WISCONSIN,Nonmetropolitan County,Trempealeau,6,1,0,0,5,81,54,26,1,0,2024
